avg_payment_delay,payment_ratio,prior_contact_rate,rpc_label
2.0709919115652826,0.9531770362802662,0.504709980979189,1
9.578460830562584,0.5741724380422402,0.5235325273914804,0
3.928621579140203,0.6556680561720493,0.561917773753637,0
14.604786763708727,0.6048349239613573,0.337413636620638,1
0.3545224821173516,0.5593633657950592,0.3518119327577634,1
6.701352094640532,0.6236074782677874,0.43246222432886694,0
7.834151319446427,0.6308349657674522,0.5540954312240146,0
11.6582809425533,0.8924856316611167,0.17157165977244798,1
13.931667045152828,0.9659231754159069,0.08148909216497764,1
12.151310196065024,0.9541946025699517,0.2292379637324758,0
8.698830143287429,0.4861249108850777,0.33717972139651636,0
3.5871431195847236,0.6571572138156812,0.38736701053130934,1
2.7771809970769485,0.5001545365484616,0.3292676512889503,0
4.166837876067449,0.4750488188867732,0.1814172032620171,0
22.055212603846698,0.8694048443338724,0.46737157947875363,1
9.269585850810738,0.6947012673575876,0.38819033016288157,0
3.546196892285664,0.8748247213074031,0.5878941385060933,1
8.422565186816204,0.4820507219246397,0.29603224869165173,1
5.318561766000839,0.6901328860740139,0.22703591038031465,0
19.896329343726386,0.8187990521772859,0.6426977217001731,0
8.850400664418277,0.6416249807860215,0.5971658999303604,1
3.515078365155028,0.5020594279492498,0.3042500126682816,1
3.562853578098007,0.3509214976528371,0.34060687911304105,0
3.1079393715096932,0.9801488218934511,0.4290384308938281,1
8.004200922084578,0.7136651288813021,0.25520143047674126,0
7.052312311133834,1.0,0.35305388355198297,1
2.9617077385080735,0.7260478291349485,0.23047254623142732,0
13.587816630515244,1.0,0.37016064674687266,0
6.725651843175537,0.7932630422347455,0.21378349843142305,1
2.6920791929023493,0.9212980569480087,0.24422242377495235,1
7.106168495074421,0.5253768450928845,0.17198284870275032,0
3.33955510194012,0.5793931564419209,0.5130037363038662,1
3.669766473400985,0.6218098603443325,0.4747346640616219,0
8.186653241682112,0.9747242414325731,0.4049032022177851,1
1.392548255557123,0.8638823738259145,0.4176695002197976,1
9.153263078941276,0.578542745319247,0.37917076351081047,1
14.791224393375233,0.5018620805312957,0.09264955338034696,0
1.1507425929143424,1.0,0.29554768799160674,1
2.7836260791982936,0.6422656656395762,0.35978872335111756,0
6.8239292839704335,0.8496508156754021,0.1167937218225693,1
6.763700795958533,0.6837685742716779,0.3383073168731727,0
0.7045030018615177,0.8143077195695997,0.6008786708082196,1
14.30797918806315,0.5967454989338078,0.5944365242047676,0
2.080593772364634,0.7800570335551408,0.08083079500015083,0
10.885519440016568,0.6026577362665487,0.4381695031390281,1
5.066364827437116,0.9454741044317325,0.6888472131302549,0
6.390087915616788,0.7129803512241635,0.36589274785454995,1
3.41575002933694,0.5170424906532831,0.4074045714503285,1
8.123303640041412,0.8899840398072816,0.41488965126468424,1
7.743393334633386,0.5194359911447118,0.15960499612658838,0
1.7155253512189788,0.4529457563010168,0.29193674770340783,0
1.7089348416713137,0.7130085030317295,0.30048251774997853,1
11.510833757016139,0.9458360970151811,0.1746976945066296,1
0.475348284720139,0.6574881426930286,0.480334621540523,1
3.2410946004270698,1.0,0.5378071378958463,0
0.6899767765410663,0.9584629915054094,0.5683976331986192,1
